X [s],L DELTOID ANTERIOR: EMG 3 [V],L DELTOID ANTERIOR: EMG 3->filter (FilterSlidingRMS57) [V]
5.797059e-002,0.000000e+000,0.000000e+000
5.876471e-002,0.000000e+000,0.000000e+000
5.955882e-002,0.000000e+000,0.000000e+000
6.035294e-002,0.000000e+000,0.000000e+000
6.114706e-002,0.000000e+000,0.000000e+000
6.194118e-002,0.000000e+000,0.000000e+000
6.273529e-002,0.000000e+000,0.000000e+000
6.352941e-002,0.000000e+000,0.000000e+000
6.432353e-002,0.000000e+000,0.000000e+000
6.511765e-002,0.000000e+000,0.000000e+000
6.591176e-002,0.000000e+000,0.000000e+000
6.670588e-002,0.000000e+000,0.000000e+000
6.750000e-002,0.000000e+000,0.000000e+000
6.829412e-002,0.000000e+000,0.000000e+000
6.908824e-002,0.000000e+000,0.000000e+000
6.988235e-002,0.000000e+000,0.000000e+000
7.067647e-002,0.000000e+000,0.000000e+000
7.147059e-002,0.000000e+000,0.000000e+000
7.226471e-002,0.000000e+000,0.000000e+000
7.305882e-002,0.000000e+000,0.000000e+000
7.385294e-002,0.000000e+000,0.000000e+000
7.464706e-002,0.000000e+000,0.000000e+000
7.544118e-002,0.000000e+000,0.000000e+000
7.623529e-002,0.000000e+000,0.000000e+000
7.702941e-002,0.000000e+000,0.000000e+000
7.782353e-002,0.000000e+000,0.000000e+000
7.861765e-002,0.000000e+000,0.000000e+000
7.941176e-002,0.000000e+000,0.000000e+000
8.020588e-002,0.000000e+000,0.000000e+000
8.100000e-002,0.000000e+000,0.000000e+000
8.179412e-002,0.000000e+000,0.000000e+000
8.258824e-002,0.000000e+000,0.000000e+000
8.338235e-002,0.000000e+000,0.000000e+000
8.417647e-002,0.000000e+000,0.000000e+000
8.497059e-002,0.000000e+000,0.000000e+000
8.576471e-002,0.000000e+000,0.000000e+000
8.655882e-002,0.000000e+000,0.000000e+000
8.735294e-002,0.000000e+000,0.000000e+000
8.814706e-002,0.000000e+000,0.000000e+000
8.894118e-002,0.000000e+000,0.000000e+000
8.973529e-002,0.000000e+000,0.000000e+000
9.052941e-002,0.000000e+000,0.000000e+000
9.132353e-002,0.000000e+000,0.000000e+000
9.211765e-002,0.000000e+000,0.000000e+000
9.291176e-002,0.000000e+000,0.000000e+000
9.370588e-002,0.000000e+000,0.000000e+000
9.450000e-002,-1.560998e-005,0.000000e+000
9.529412e-002,-8.896010e-006,0.000000e+000
9.608824e-002,-7.217518e-006,0.000000e+000
9.688235e-002,-9.567407e-006,0.000000e+000
9.767647e-002,-1.141375e-005,0.000000e+000
9.847059e-002,-1.091020e-005,0.000000e+000
9.926471e-002,-7.217518e-006,0.000000e+000
1.000588e-001,-7.553216e-006,0.000000e+000
1.008529e-001,-6.210422e-006,0.000000e+000
1.016471e-001,-5.539025e-006,0.000000e+000
1.024412e-001,-3.692683e-006,0.000000e+000
1.032353e-001,-2.182040e-006,0.000000e+000
1.040294e-001,-5.035477e-007,0.000000e+000
1.048235e-001,-1.678492e-007,0.000000e+000
1.056176e-001,1.510643e-006,0.000000e+000
1.064118e-001,1.174945e-006,0.000000e+000
1.072059e-001,-1.510643e-006,0.000000e+000
1.080000e-001,-4.196231e-006,0.000000e+000
1.087941e-001,-3.860533e-006,0.000000e+000
1.095882e-001,-5.203327e-006,0.000000e+000
1.103824e-001,-5.203327e-006,0.000000e+000
1.111765e-001,-5.874723e-006,0.000000e+000
1.119706e-001,-9.903105e-006,0.000000e+000
1.127647e-001,-7.553216e-006,0.000000e+000
1.135588e-001,-1.057450e-005,0.000000e+000
1.143529e-001,-1.023880e-005,0.000000e+000
1.151471e-001,-8.224612e-006,0.000000e+000
1.159412e-001,-8.560311e-006,0.000000e+000
1.167353e-001,-6.546120e-006,0.000000e+000
1.175294e-001,-3.524834e-006,0.000000e+000
1.183235e-001,-4.867628e-006,0.000000e+000
1.191176e-001,-5.539025e-006,0.000000e+000
1.199118e-001,-3.524834e-006,0.000000e+000
1.207059e-001,-5.203327e-006,0.000000e+000
1.215000e-001,-4.196231e-006,0.000000e+000
1.222941e-001,-5.539025e-006,0.000000e+000
1.230882e-001,-1.510643e-006,0.000000e+000
1.238824e-001,1.678492e-007,0.000000e+000
1.246765e-001,-1.678492e-007,0.000000e+000
1.254706e-001,-2.349889e-006,0.000000e+000
1.262647e-001,-1.510643e-006,0.000000e+000
1.270588e-001,-1.678492e-007,0.000000e+000
1.278529e-001,-2.853437e-006,0.000000e+000
1.286471e-001,-1.510643e-006,0.000000e+000
1.294412e-001,-1.510643e-006,0.000000e+000
1.302353e-001,-5.035477e-007,0.000000e+000
1.310294e-001,-2.853437e-006,0.000000e+000
1.318235e-001,-6.210422e-006,0.000000e+000
1.326176e-001,-5.539025e-006,0.000000e+000
1.334118e-001,-7.217518e-006,0.000000e+000
1.342059e-001,-3.524834e-006,0.000000e+000
1.350000e-001,-1.007095e-006,0.000000e+000
1.357941e-001,-4.531929e-006,0.000000e+000
1.365882e-001,-5.539025e-006,0.000000e+000
1.373824e-001,-5.203327e-006,0.000000e+000
1.381765e-001,-4.531929e-006,0.000000e+000
1.389706e-001,-4.196231e-006,0.000000e+000
1.397647e-001,-5.539025e-006,0.000000e+000
1.405588e-001,-6.881819e-006,0.000000e+000
1.413529e-001,-7.217518e-006,0.000000e+000
1.421471e-001,-9.735256e-006,0.000000e+000
1.429412e-001,-8.896010e-006,0.000000e+000
1.437353e-001,-8.224612e-006,0.000000e+000
1.445294e-001,-8.224612e-006,0.000000e+000
1.453235e-001,-6.210422e-006,0.000000e+000
1.461176e-001,-9.567407e-006,0.000000e+000
1.469118e-001,-7.553216e-006,0.000000e+000
1.477059e-001,-7.217518e-006,0.000000e+000
1.485000e-001,-8.896010e-006,0.000000e+000
1.492941e-001,-1.023880e-005,0.000000e+000
1.500882e-001,-6.210422e-006,0.000000e+000
1.508824e-001,-7.553216e-006,0.000000e+000
1.516765e-001,-7.217518e-006,0.000000e+000
1.524706e-001,-5.874723e-006,0.000000e+000
1.532647e-001,-8.224612e-006,0.000000e+000
1.540588e-001,-8.224612e-006,0.000000e+000
1.548529e-001,-9.567407e-006,0.000000e+000
1.556471e-001,-8.224612e-006,0.000000e+000
1.564412e-001,-7.553216e-006,0.000000e+000
1.572353e-001,-8.224612e-006,0.000000e+000
1.580294e-001,-4.531929e-006,0.000000e+000
1.588235e-001,-3.189136e-006,0.000000e+000
1.596176e-001,-2.349889e-006,0.000000e+000
1.604118e-001,-8.392462e-007,0.000000e+000
1.612059e-001,5.035477e-007,0.000000e+000
1.620000e-001,-1.510643e-006,0.000000e+000
1.627941e-001,-2.853437e-006,0.000000e+000
1.635882e-001,-1.846342e-006,0.000000e+000
1.643824e-001,-2.853437e-006,0.000000e+000
1.651765e-001,-1.510643e-006,0.000000e+000
1.659706e-001,1.678492e-007,0.000000e+000
1.667647e-001,5.035477e-007,0.000000e+000
1.675588e-001,-1.510643e-006,0.000000e+000
1.683529e-001,-2.182040e-006,0.000000e+000
1.691471e-001,-3.860533e-006,0.000000e+000
1.699412e-001,-7.049668e-006,0.000000e+000
1.707353e-001,-6.881819e-006,0.000000e+000
1.715294e-001,-4.364080e-006,0.000000e+000
1.723235e-001,-4.196231e-006,0.000000e+000
1.731176e-001,-4.196231e-006,0.000000e+000
1.739118e-001,-5.539025e-006,0.000000e+000
1.747059e-001,-4.196231e-006,0.000000e+000
1.755000e-001,-7.888914e-006,0.000000e+000
1.762941e-001,-1.158160e-005,0.000000e+000
1.770882e-001,-8.896010e-006,0.000000e+000
1.778824e-001,-6.881819e-006,0.000000e+000
1.786765e-001,-6.546120e-006,0.000000e+000
1.794706e-001,-5.203327e-006,0.000000e+000
1.802647e-001,-8.224612e-006,0.000000e+000
1.810588e-001,-8.560311e-006,0.000000e+000
1.818529e-001,-7.553216e-006,0.000000e+000
1.826471e-001,-1.023880e-005,0.000000e+000
1.834412e-001,-8.896010e-006,0.000000e+000
1.842353e-001,-8.392462e-006,0.000000e+000
1.850294e-001,-7.553216e-006,0.000000e+000
1.858235e-001,-7.553216e-006,0.000000e+000
1.866176e-001,-9.567407e-006,0.000000e+000
1.874118e-001,-1.359579e-005,0.000000e+000
1.882059e-001,-1.292439e-005,0.000000e+000
1.890000e-001,-1.124590e-005,0.000000e+000
1.897941e-001,-1.023880e-005,0.000000e+000
1.905882e-001,-9.903105e-006,0.000000e+000
1.913824e-001,-1.191730e-005,0.000000e+000
1.921765e-001,-1.258869e-005,0.000000e+000
1.929706e-001,-1.091020e-005,0.000000e+000
1.937647e-001,-1.023880e-005,0.000000e+000
1.945588e-001,-1.091020e-005,0.000000e+000
1.953529e-001,-8.896010e-006,0.000000e+000
1.961471e-001,-8.224612e-006,0.000000e+000
1.969412e-001,-1.023880e-005,0.000000e+000
1.977353e-001,-8.392462e-006,0.000000e+000
1.985294e-001,-7.553216e-006,0.000000e+000
1.993235e-001,-1.057450e-005,0.000000e+000
2.001176e-001,-9.567407e-006,0.000000e+000
2.009118e-001,-8.224612e-006,0.000000e+000
2.017059e-001,-5.539025e-006,0.000000e+000
2.025000e-001,-2.853437e-006,0.000000e+000
2.032941e-001,-7.553216e-006,0.000000e+000
2.040882e-001,-3.524834e-006,0.000000e+000
2.048824e-001,-1.678492e-007,0.000000e+000
2.056765e-001,1.510643e-006,0.000000e+000
2.064706e-001,1.510643e-006,0.000000e+000
2.072647e-001,2.853437e-006,0.000000e+000
2.080588e-001,3.524834e-006,0.000000e+000
2.088529e-001,4.531929e-006,0.000000e+000
2.096471e-001,3.860533e-006,0.000000e+000
2.104412e-001,3.860533e-006,0.000000e+000
2.112353e-001,5.035477e-007,0.000000e+000
2.120294e-001,1.510643e-006,0.000000e+000
2.128235e-001,2.014191e-006,0.000000e+000
2.136176e-001,5.035477e-007,0.000000e+000
2.144118e-001,1.174945e-006,0.000000e+000
2.152059e-001,5.035477e-007,0.000000e+000
2.160000e-001,-3.692683e-006,0.000000e+000
2.167941e-001,-4.531929e-006,0.000000e+000
2.175882e-001,-3.692683e-006,0.000000e+000
2.183824e-001,-6.210422e-006,0.000000e+000
2.191765e-001,-5.203327e-006,0.000000e+000
2.199706e-001,-3.356985e-006,0.000000e+000
2.207647e-001,-4.531929e-006,0.000000e+000
2.215588e-001,-7.553216e-006,0.000000e+000
2.223529e-001,-5.539025e-006,0.000000e+000
2.231471e-001,-4.867628e-006,0.000000e+000
2.239412e-001,-3.524834e-006,0.000000e+000
2.247353e-001,-2.014191e-006,0.000000e+000
2.255294e-001,-1.678492e-007,0.000000e+000
2.263235e-001,-2.182040e-006,0.000000e+000
2.271176e-001,-5.539025e-006,0.000000e+000
2.279118e-001,-5.874723e-006,0.000000e+000
2.287059e-001,-6.546120e-006,0.000000e+000
2.295000e-001,-8.224612e-006,0.000000e+000
2.302941e-001,-5.706874e-006,0.000000e+000
2.310882e-001,-7.721065e-006,0.000000e+000
2.318824e-001,-1.091020e-005,0.000000e+000
2.326765e-001,-9.567407e-006,0.000000e+000
2.334706e-001,-7.888914e-006,0.000000e+000
2.342647e-001,-8.392462e-006,0.000000e+000
2.350588e-001,-1.057450e-005,0.000000e+000
2.358529e-001,-8.896010e-006,0.000000e+000
2.366471e-001,-4.867628e-006,0.000000e+000
2.374412e-001,-6.881819e-006,0.000000e+000
2.382353e-001,-6.881819e-006,0.000000e+000
2.390294e-001,-6.042573e-006,0.000000e+000
2.398235e-001,-5.539025e-006,0.000000e+000
2.406176e-001,-6.881819e-006,0.000000e+000
2.414118e-001,-9.231709e-006,0.000000e+000
2.422059e-001,-8.896010e-006,0.000000e+000
2.430000e-001,-9.567407e-006,0.000000e+000
2.437941e-001,-6.881819e-006,0.000000e+000
2.445882e-001,-6.881819e-006,0.000000e+000
2.453824e-001,-8.224612e-006,0.000000e+000
2.461765e-001,-6.881819e-006,0.000000e+000
2.469706e-001,-6.210422e-006,0.000000e+000
2.477647e-001,-6.881819e-006,0.000000e+000
2.485588e-001,-8.224612e-006,0.000000e+000
2.493529e-001,-5.203327e-006,5.332818e-006
2.501471e-001,-3.860533e-006,5.340896e-006
2.509412e-001,-3.524834e-006,5.345338e-006
2.517353e-001,-5.539025e-006,5.349038e-006
2.525294e-001,-7.721065e-006,5.358163e-006
2.533235e-001,-7.721065e-006,5.375851e-006
2.541176e-001,-8.896010e-006,5.393480e-006
2.549118e-001,-7.217518e-006,5.416794e-006
2.557059e-001,-1.023880e-005,5.432087e-006
2.565000e-001,-1.174945e-005,5.462731e-006
2.572941e-001,-1.359579e-005,5.502824e-006
2.580882e-001,-1.023880e-005,5.556056e-006
2.588824e-001,-6.210422e-006,5.586020e-006
2.596765e-001,-5.539025e-006,5.597004e-006
2.604706e-001,-4.196231e-006,5.605726e-006
2.612647e-001,-7.217518e-006,5.610726e-006
2.620588e-001,-7.553216e-006,5.625490e-006
2.628529e-001,-6.881819e-006,5.641616e-006
2.636471e-001,-2.853437e-006,5.654968e-006
2.644412e-001,-1.007095e-006,5.657260e-006
2.652353e-001,-2.349889e-006,5.657545e-006
2.660294e-001,-5.035477e-007,5.659099e-006
2.668235e-001,-1.846342e-006,5.659171e-006
2.676176e-001,-2.182040e-006,5.660130e-006
2.684118e-001,-3.189136e-006,5.661469e-006
2.692059e-001,-5.539025e-006,5.664329e-006
2.700000e-001,-7.553216e-006,5.672947e-006
2.707941e-001,-5.539025e-006,5.688939e-006
2.715882e-001,-2.853437e-006,5.697520e-006
2.723824e-001,-2.182040e-006,5.699795e-006
2.731765e-001,-1.510643e-006,5.701125e-006
2.739706e-001,-8.392462e-007,5.701763e-006
2.747647e-001,-2.853437e-006,5.701959e-006
2.755588e-001,-2.853437e-006,5.704233e-006
2.763529e-001,-6.210422e-006,5.706505e-006
2.771471e-001,-8.224612e-006,5.717257e-006
2.779412e-001,-7.049668e-006,5.736067e-006
2.787353e-001,-6.881819e-006,5.749846e-006
2.795294e-001,-6.210422e-006,5.762947e-006
2.803235e-001,-8.224612e-006,5.773594e-006
2.811176e-001,-7.553216e-006,5.792221e-006
2.819118e-001,-6.546120e-006,5.807884e-006
2.827059e-001,-4.196231e-006,5.819621e-006
2.835000e-001,-7.553216e-006,5.824436e-006
2.842941e-001,-4.867628e-006,5.840013e-006
2.850882e-001,-3.524834e-006,5.846470e-006
2.858824e-001,-4.196231e-006,5.849853e-006
2.866765e-001,-2.853437e-006,5.854644e-006
2.874706e-001,-3.524834e-006,5.856858e-006
2.882647e-001,-5.539025e-006,5.860235e-006
2.890588e-001,-6.210422e-006,5.868566e-006
2.898529e-001,-5.203327e-006,5.879022e-006
2.906471e-001,-5.035477e-007,5.886351e-006
2.914412e-001,1.174945e-006,5.886419e-006
2.922353e-001,-1.846342e-006,5.886792e-006
2.930294e-001,-4.196231e-006,5.887714e-006
2.938235e-001,-1.678492e-007,5.892475e-006
2.946176e-001,-2.853437e-006,5.892482e-006
2.954118e-001,-5.539025e-006,5.894682e-006
2.962059e-001,-5.539025e-006,5.902964e-006
2.970000e-001,-8.896010e-006,5.911235e-006
2.977941e-001,-8.896010e-006,5.932515e-006
2.985882e-001,-9.567407e-006,5.953719e-006
2.993824e-001,-1.225299e-005,5.978151e-006
3.001765e-001,-1.326009e-005,6.018008e-006
3.009706e-001,-1.309224e-005,6.064354e-006
3.017647e-001,-9.903105e-006,6.109196e-006
3.025588e-001,-1.091020e-005,6.134705e-006
3.033529e-001,-7.049668e-006,6.165524e-006
3.041471e-001,-8.224612e-006,6.178346e-006
3.049412e-001,-6.881819e-006,6.195756e-006
3.057353e-001,-3.189136e-006,6.207916e-006
3.065294e-001,-4.867628e-006,6.210524e-006
3.073235e-001,-6.210422e-006,6.216596e-006
3.081176e-001,-8.560311e-006,6.226468e-006
3.089118e-001,-6.210422e-006,6.245180e-006
3.097059e-001,-2.517739e-006,6.255007e-006
3.105000e-001,-4.867628e-006,6.256620e-006
3.112941e-001,-1.678492e-007,6.262647e-006
3.120882e-001,3.356985e-007,6.262655e-006
3.128824e-001,-3.021286e-006,6.262683e-006
3.136765e-001,-3.524834e-006,6.265004e-006
3.144706e-001,-4.867628e-006,6.268161e-006
3.152647e-001,-5.874723e-006,6.274177e-006
3.160588e-001,-4.867628e-006,6.282930e-006
3.168529e-001,-4.531929e-006,6.288932e-006
3.176471e-001,-5.539025e-006,6.294130e-006
3.184412e-001,-5.874723e-006,6.301887e-006
3.192353e-001,-9.903105e-006,6.310602e-006
3.200294e-001,-8.224612e-006,6.335300e-006
3.208235e-001,-4.196231e-006,6.352279e-006
3.216176e-001,-4.196231e-006,6.356692e-006
3.224118e-001,-4.196231e-006,6.361101e-006
3.232059e-001,-6.881819e-006,6.365507e-006
3.240000e-001,-8.392462e-006,6.377343e-006
3.247941e-001,-8.392462e-006,6.394905e-006
3.255882e-001,-8.392462e-006,6.412419e-006
3.263824e-001,-8.224612e-006,6.429886e-006
3.271765e-001,-1.023880e-005,6.446616e-006
3.279706e-001,-4.531929e-006,6.472459e-006
3.287647e-001,-4.531929e-006,6.477509e-006
3.295588e-001,-4.531929e-006,6.482557e-006
3.303529e-001,-6.713969e-007,6.487599e-006
3.311471e-001,5.035477e-007,6.487710e-006
3.319412e-001,-5.035477e-007,6.487773e-006
3.327353e-001,-2.182040e-006,6.487835e-006
3.335294e-001,-8.392462e-007,6.489003e-006
3.343235e-001,3.860533e-006,6.489176e-006
3.351176e-001,3.860533e-006,6.492832e-006
3.359118e-001,-8.392462e-007,6.496486e-006
3.367059e-001,-2.853437e-006,6.496659e-006
3.375000e-001,-2.182040e-006,6.498654e-006
3.382941e-001,-3.189136e-006,6.499821e-006
3.390882e-001,-4.699779e-006,6.502312e-006
3.398824e-001,-6.210422e-006,6.507719e-006
3.406765e-001,-9.567407e-006,6.517149e-006
3.414706e-001,-6.881819e-006,6.539476e-006
3.422647e-001,-6.210422e-006,6.550998e-006
3.430588e-001,-5.035477e-006,6.560366e-006
3.438529e-001,-5.203327e-006,6.566518e-006
3.446471e-001,-6.881819e-006,6.513782e-006
3.454412e-001,-9.567407e-006,6.506009e-006
3.462353e-001,-8.896010e-006,6.515656e-006
3.470294e-001,-6.881819e-006,6.512625e-006
3.478235e-001,-7.553216e-006,6.492321e-006
3.486176e-001,-1.107805e-005,6.477101e-006
3.494118e-001,-8.896010e-006,6.494442e-006
3.502059e-001,-9.567407e-006,6.499855e-006
3.510000e-001,-1.393149e-005,6.512818e-006
3.517941e-001,-1.493858e-005,6.552648e-006
3.525882e-001,-1.460288e-005,6.603369e-006
3.533824e-001,-1.628138e-005,6.653453e-006
3.541765e-001,-1.174945e-005,6.716535e-006
3.549706e-001,-6.210422e-006,6.749178e-006
3.557647e-001,-6.881819e-006,6.757734e-006
3.565588e-001,-7.553216e-006,6.768559e-006
3.573529e-001,-4.867628e-006,6.781432e-006
3.581471e-001,-4.196231e-006,6.782861e-006
3.589412e-001,-3.189136e-006,6.783496e-006
3.597353e-001,-2.853437e-006,6.779526e-006
3.605294e-001,-5.035477e-007,6.775078e-006
3.613235e-001,2.517739e-006,6.767022e-006
3.621176e-001,5.035477e-007,6.745401e-006
3.629118e-001,-1.510643e-006,6.731980e-006
3.637059e-001,-1.846342e-006,6.706020e-006
3.645000e-001,-1.007095e-006,6.681893e-006
3.652941e-001,-1.510643e-006,6.665996e-006
3.660882e-001,-3.860533e-006,6.649015e-006
3.668824e-001,-3.524834e-006,6.642319e-006
3.676765e-001,-1.510643e-006,6.642319e-006
3.684706e-001,-2.517739e-006,6.637184e-006
3.692647e-001,-5.539025e-006,6.631341e-006
3.700588e-001,-5.874723e-006,6.635723e-006
3.708529e-001,-6.210422e-006,6.637508e-006
3.716471e-001,-6.881819e-006,6.642535e-006
3.724412e-001,-4.531929e-006,6.646532e-006
3.732353e-001,-5.539025e-006,6.650904e-006
3.740294e-001,-5.874723e-006,6.658239e-006
3.748235e-001,-5.539025e-006,6.666481e-006
3.756176e-001,-1.846342e-006,6.672487e-006
3.764118e-001,-5.874723e-006,6.672757e-006
3.772059e-001,-6.042573e-006,6.680981e-006
3.780000e-001,-8.560311e-006,6.687739e-006
3.787941e-001,-7.217518e-006,6.704622e-006
3.795882e-001,-7.553216e-006,6.716442e-006
3.803824e-001,-7.217518e-006,6.729894e-006
3.811765e-001,-5.539025e-006,6.740285e-006
3.819706e-001,-5.539025e-006,6.738421e-006
3.827647e-001,-1.158160e-005,6.738421e-006
3.835588e-001,-8.224612e-006,6.757780e-006
3.843529e-001,-1.091020e-005,6.770780e-006
3.851471e-001,-1.023880e-005,6.798478e-006
3.859412e-001,-1.091020e-005,6.818194e-006
3.867353e-001,-1.174945e-005,6.838797e-006
3.875294e-001,-9.567407e-006,6.864588e-006
3.883235e-001,-5.874723e-006,6.881037e-006
3.891176e-001,-3.692683e-006,6.884948e-006
3.899118e-001,-5.874723e-006,6.881004e-006
3.907059e-001,-6.546120e-006,6.878030e-006
3.915000e-001,-9.063859e-006,6.875890e-006
3.922941e-001,-8.224612e-006,6.872967e-006
3.930882e-001,-5.539025e-006,6.870303e-006
3.938824e-001,-6.881819e-006,6.861731e-006
3.946765e-001,-7.553216e-006,6.857022e-006
3.954706e-001,-2.853437e-006,6.861312e-006
3.962647e-001,-6.210422e-006,6.841931e-006
3.970588e-001,-6.881819e-006,6.837629e-006
3.978529e-001,-4.867628e-006,6.836526e-006
3.986471e-001,-4.867628e-006,6.823600e-006
3.994412e-001,-4.196231e-006,6.804639e-006
4.002353e-001,-3.860533e-006,6.799732e-006
4.010294e-001,-2.853437e-006,6.789855e-006
4.018235e-001,-1.846342e-006,6.779539e-006
4.026176e-001,-1.007095e-006,6.772230e-006
4.034118e-001,-3.189136e-006,6.756545e-006
4.042059e-001,-8.392462e-007,6.742986e-006
4.050000e-001,-1.678492e-007,6.721502e-006
4.057941e-001,-1.678492e-007,6.705464e-006
4.065882e-001,-2.853437e-006,6.691910e-006
4.073824e-001,-5.539025e-006,6.677736e-006
4.081765e-001,-5.539025e-006,6.680154e-006
4.089706e-001,-5.203327e-006,6.685041e-006
4.097647e-001,-2.182040e-006,6.690173e-006
4.105588e-001,-4.364080e-006,6.691138e-006
4.113529e-001,-5.874723e-006,6.695609e-006
4.121471e-001,-9.567407e-006,6.703270e-006
4.129412e-001,-1.023880e-005,6.723051e-006
4.137353e-001,-4.867628e-006,6.747030e-006
4.145294e-001,-5.539025e-006,6.750699e-006
4.153235e-001,-4.867628e-006,6.757395e-006
4.161176e-001,-2.853437e-006,6.762969e-006
4.169118e-001,-4.196231e-006,6.764826e-006
4.177059e-001,-4.196231e-006,6.768433e-006
4.185000e-001,-5.874723e-006,6.771455e-006
4.192941e-001,-8.224612e-006,6.776064e-006
4.200882e-001,-4.196231e-006,6.780280e-006
4.208824e-001,-5.539025e-006,6.773290e-006
4.216765e-001,-4.364080e-006,6.776025e-006
4.224706e-001,-3.524834e-006,6.776362e-006
4.232647e-001,-6.881819e-006,6.775144e-006
4.240588e-001,-9.231709e-006,6.779063e-006
4.248529e-001,-9.903105e-006,6.794927e-006
4.256471e-001,-1.124590e-005,6.803320e-006
4.264412e-001,-1.359579e-005,6.801526e-006
4.272353e-001,-1.359579e-005,6.826229e-006
4.280294e-001,-8.896010e-006,6.858225e-006
4.288235e-001,-8.896010e-006,6.866645e-006
4.296176e-001,-8.224612e-006,6.878709e-006
4.304118e-001,-5.203327e-006,6.878708e-006
4.312059e-001,-4.531929e-006,6.868004e-006
4.320000e-001,-6.210422e-006,6.859534e-006
4.327941e-001,-4.531929e-006,6.844134e-006
4.335882e-001,-2.853437e-006,6.830486e-006
4.343824e-001,-2.517739e-006,6.815949e-006
4.351765e-001,-1.846342e-006,6.804091e-006
4.359706e-001,-1.510643e-006,6.791526e-006
4.367647e-001,-2.349889e-006,6.770567e-006
4.375588e-001,-4.531929e-006,6.728260e-006
4.383529e-001,8.392462e-007,6.693498e-006
4.391471e-001,1.174945e-006,6.663512e-006
4.399412e-001,-8.392462e-007,6.638744e-006
4.407353e-001,-4.867628e-006,6.615348e-006
4.415294e-001,-4.867628e-006,6.586805e-006
4.423235e-001,-5.539025e-006,6.554140e-006
4.431176e-001,-4.196231e-006,6.532639e-006
4.439118e-001,-5.539025e-006,6.511344e-006
