X [s],L DELTOID ANTERIOR: EMG 3 [V],L DELTOID ANTERIOR: EMG 3->filter (FilterSlidingRMS86) [V]
5.797059e-002,0.000000e+000,0.000000e+000
5.876471e-002,0.000000e+000,0.000000e+000
5.955882e-002,0.000000e+000,0.000000e+000
6.035294e-002,0.000000e+000,0.000000e+000
6.114706e-002,0.000000e+000,0.000000e+000
6.194118e-002,0.000000e+000,0.000000e+000
6.273529e-002,0.000000e+000,0.000000e+000
6.352941e-002,0.000000e+000,0.000000e+000
6.432353e-002,0.000000e+000,0.000000e+000
6.511765e-002,0.000000e+000,0.000000e+000
6.591176e-002,0.000000e+000,0.000000e+000
6.670588e-002,0.000000e+000,0.000000e+000
6.750000e-002,0.000000e+000,0.000000e+000
6.829412e-002,0.000000e+000,0.000000e+000
6.908824e-002,0.000000e+000,0.000000e+000
6.988235e-002,0.000000e+000,0.000000e+000
7.067647e-002,0.000000e+000,0.000000e+000
7.147059e-002,0.000000e+000,0.000000e+000
7.226471e-002,0.000000e+000,0.000000e+000
7.305882e-002,0.000000e+000,0.000000e+000
7.385294e-002,0.000000e+000,0.000000e+000
7.464706e-002,0.000000e+000,0.000000e+000
7.544118e-002,0.000000e+000,0.000000e+000
7.623529e-002,0.000000e+000,0.000000e+000
7.702941e-002,0.000000e+000,0.000000e+000
7.782353e-002,0.000000e+000,0.000000e+000
7.861765e-002,0.000000e+000,0.000000e+000
7.941176e-002,0.000000e+000,0.000000e+000
8.020588e-002,0.000000e+000,0.000000e+000
8.100000e-002,0.000000e+000,0.000000e+000
8.179412e-002,0.000000e+000,0.000000e+000
8.258824e-002,0.000000e+000,0.000000e+000
8.338235e-002,0.000000e+000,0.000000e+000
8.417647e-002,0.000000e+000,0.000000e+000
8.497059e-002,0.000000e+000,0.000000e+000
8.576471e-002,0.000000e+000,0.000000e+000
8.655882e-002,0.000000e+000,0.000000e+000
8.735294e-002,0.000000e+000,0.000000e+000
8.814706e-002,0.000000e+000,0.000000e+000
8.894118e-002,0.000000e+000,0.000000e+000
8.973529e-002,0.000000e+000,0.000000e+000
9.052941e-002,0.000000e+000,0.000000e+000
9.132353e-002,0.000000e+000,0.000000e+000
9.211765e-002,0.000000e+000,0.000000e+000
9.291176e-002,0.000000e+000,0.000000e+000
9.370588e-002,0.000000e+000,0.000000e+000
9.450000e-002,-1.493858e-005,0.000000e+000
9.529412e-002,-1.023880e-005,0.000000e+000
9.608824e-002,-8.896010e-006,0.000000e+000
9.688235e-002,-9.567407e-006,0.000000e+000
9.767647e-002,-6.881819e-006,0.000000e+000
9.847059e-002,-5.539025e-006,0.000000e+000
9.926471e-002,-5.706874e-006,0.000000e+000
1.000588e-001,-5.874723e-006,0.000000e+000
1.008529e-001,-3.189136e-006,0.000000e+000
1.016471e-001,-4.196231e-006,0.000000e+000
1.024412e-001,-5.874723e-006,0.000000e+000
1.032353e-001,-7.553216e-006,0.000000e+000
1.040294e-001,-7.553216e-006,0.000000e+000
1.048235e-001,-4.196231e-006,0.000000e+000
1.056176e-001,-5.035477e-007,0.000000e+000
1.064118e-001,3.189136e-006,0.000000e+000
1.072059e-001,1.174945e-006,0.000000e+000
1.080000e-001,-1.678492e-007,0.000000e+000
1.087941e-001,5.539025e-006,0.000000e+000
1.095882e-001,5.203327e-006,0.000000e+000
1.103824e-001,2.853437e-006,0.000000e+000
1.111765e-001,-8.392462e-007,0.000000e+000
1.119706e-001,-7.553216e-006,0.000000e+000
1.127647e-001,-9.063859e-006,0.000000e+000
1.135588e-001,-1.023880e-005,0.000000e+000
1.143529e-001,-1.091020e-005,0.000000e+000
1.151471e-001,-9.567407e-006,0.000000e+000
1.159412e-001,-9.567407e-006,0.000000e+000
1.167353e-001,-9.903105e-006,0.000000e+000
1.175294e-001,-8.896010e-006,0.000000e+000
1.183235e-001,-9.231709e-006,0.000000e+000
1.191176e-001,-9.903105e-006,0.000000e+000
1.199118e-001,-7.553216e-006,0.000000e+000
1.207059e-001,-7.049668e-006,0.000000e+000
1.215000e-001,-3.524834e-006,0.000000e+000
1.222941e-001,-3.189136e-006,0.000000e+000
1.230882e-001,-4.196231e-006,0.000000e+000
1.238824e-001,-4.196231e-006,0.000000e+000
1.246765e-001,-3.860533e-006,0.000000e+000
1.254706e-001,-5.035477e-006,0.000000e+000
1.262647e-001,-7.553216e-006,0.000000e+000
1.270588e-001,-6.881819e-006,0.000000e+000
1.278529e-001,-4.196231e-006,0.000000e+000
1.286471e-001,-5.539025e-006,0.000000e+000
1.294412e-001,-6.210422e-006,0.000000e+000
1.302353e-001,-8.224612e-006,0.000000e+000
1.310294e-001,-8.224612e-006,0.000000e+000
1.318235e-001,-9.063859e-006,0.000000e+000
1.326176e-001,-7.217518e-006,0.000000e+000
1.334118e-001,-6.881819e-006,0.000000e+000
1.342059e-001,-4.867628e-006,0.000000e+000
1.350000e-001,-5.539025e-006,0.000000e+000
1.357941e-001,-7.553216e-006,0.000000e+000
1.365882e-001,-7.888914e-006,0.000000e+000
1.373824e-001,-5.706874e-006,0.000000e+000
1.381765e-001,-5.874723e-006,0.000000e+000
1.389706e-001,-1.510643e-006,0.000000e+000
1.397647e-001,-1.510643e-006,0.000000e+000
1.405588e-001,-6.546120e-006,0.000000e+000
1.413529e-001,-7.217518e-006,0.000000e+000
1.421471e-001,-8.560311e-006,0.000000e+000
1.429412e-001,-8.896010e-006,0.000000e+000
1.437353e-001,-6.881819e-006,0.000000e+000
1.445294e-001,-2.182040e-006,0.000000e+000
1.453235e-001,8.392462e-007,0.000000e+000
1.461176e-001,-1.678492e-007,0.000000e+000
1.469118e-001,-4.867628e-006,0.000000e+000
1.477059e-001,-6.210422e-006,0.000000e+000
1.485000e-001,-4.867628e-006,0.000000e+000
1.492941e-001,-6.881819e-006,0.000000e+000
1.500882e-001,-6.881819e-006,0.000000e+000
1.508824e-001,-5.203327e-006,0.000000e+000
1.516765e-001,-5.539025e-006,0.000000e+000
1.524706e-001,-4.867628e-006,0.000000e+000
1.532647e-001,-6.042573e-006,0.000000e+000
1.540588e-001,-7.888914e-006,0.000000e+000
1.548529e-001,-8.224612e-006,0.000000e+000
1.556471e-001,-6.881819e-006,0.000000e+000
1.564412e-001,-7.888914e-006,0.000000e+000
1.572353e-001,-6.210422e-006,0.000000e+000
1.580294e-001,-6.881819e-006,0.000000e+000
1.588235e-001,-5.539025e-006,0.000000e+000
1.596176e-001,-6.210422e-006,0.000000e+000
1.604118e-001,-4.196231e-006,0.000000e+000
1.612059e-001,-4.531929e-006,0.000000e+000
1.620000e-001,-5.874723e-006,0.000000e+000
1.627941e-001,-5.706874e-006,0.000000e+000
1.635882e-001,-4.196231e-006,0.000000e+000
1.643824e-001,-4.531929e-006,0.000000e+000
1.651765e-001,-2.853437e-006,0.000000e+000
1.659706e-001,1.678492e-007,0.000000e+000
1.667647e-001,-2.182040e-006,0.000000e+000
1.675588e-001,-4.196231e-006,0.000000e+000
1.683529e-001,-5.706874e-006,0.000000e+000
1.691471e-001,-6.881819e-006,0.000000e+000
1.699412e-001,-7.553216e-006,0.000000e+000
1.707353e-001,-6.881819e-006,0.000000e+000
1.715294e-001,-4.196231e-006,0.000000e+000
1.723235e-001,-1.510643e-006,0.000000e+000
1.731176e-001,-5.539025e-006,0.000000e+000
1.739118e-001,-6.210422e-006,0.000000e+000
1.747059e-001,-7.553216e-006,0.000000e+000
1.755000e-001,-5.539025e-006,0.000000e+000
1.762941e-001,-4.531929e-006,0.000000e+000
1.770882e-001,-4.699779e-006,0.000000e+000
1.778824e-001,-8.224612e-006,0.000000e+000
1.786765e-001,-9.567407e-006,0.000000e+000
1.794706e-001,-8.224612e-006,0.000000e+000
1.802647e-001,-7.217518e-006,0.000000e+000
1.810588e-001,-6.881819e-006,0.000000e+000
1.818529e-001,-6.210422e-006,0.000000e+000
1.826471e-001,-6.210422e-006,0.000000e+000
1.834412e-001,-6.881819e-006,0.000000e+000
1.842353e-001,-7.217518e-006,0.000000e+000
1.850294e-001,-4.867628e-006,0.000000e+000
1.858235e-001,-2.349889e-006,0.000000e+000
1.866176e-001,-4.364080e-006,0.000000e+000
1.874118e-001,-6.210422e-006,0.000000e+000
1.882059e-001,-5.874723e-006,0.000000e+000
1.890000e-001,-5.539025e-006,0.000000e+000
1.897941e-001,-2.853437e-006,0.000000e+000
1.905882e-001,-5.035477e-006,0.000000e+000
1.913824e-001,-3.524834e-006,0.000000e+000
1.921765e-001,-6.713969e-007,0.000000e+000
1.929706e-001,-1.510643e-006,0.000000e+000
1.937647e-001,-8.392462e-007,0.000000e+000
1.945588e-001,-2.517739e-006,0.000000e+000
1.953529e-001,-5.874723e-006,0.000000e+000
1.961471e-001,-7.888914e-006,0.000000e+000
1.969412e-001,-5.539025e-006,0.000000e+000
1.977353e-001,-3.692683e-006,0.000000e+000
1.985294e-001,-4.867628e-006,0.000000e+000
1.993235e-001,-6.881819e-006,0.000000e+000
2.001176e-001,-5.539025e-006,0.000000e+000
2.009118e-001,-6.881819e-006,0.000000e+000
2.017059e-001,-8.896010e-006,0.000000e+000
2.025000e-001,-8.224612e-006,0.000000e+000
2.032941e-001,-8.224612e-006,0.000000e+000
2.040882e-001,-8.560311e-006,0.000000e+000
2.048824e-001,-7.888914e-006,0.000000e+000
2.056765e-001,-1.023880e-005,0.000000e+000
2.064706e-001,-7.888914e-006,0.000000e+000
2.072647e-001,-1.023880e-005,0.000000e+000
2.080588e-001,-1.158160e-005,0.000000e+000
2.088529e-001,-1.040665e-005,0.000000e+000
2.096471e-001,-6.881819e-006,0.000000e+000
2.104412e-001,-5.539025e-006,0.000000e+000
2.112353e-001,-3.524834e-006,0.000000e+000
2.120294e-001,-3.524834e-006,0.000000e+000
2.128235e-001,-5.035477e-006,0.000000e+000
2.136176e-001,-2.517739e-006,0.000000e+000
2.144118e-001,-3.189136e-006,0.000000e+000
2.152059e-001,-1.846342e-006,0.000000e+000
2.160000e-001,-2.014191e-006,0.000000e+000
2.167941e-001,-5.539025e-006,0.000000e+000
2.175882e-001,-4.196231e-006,0.000000e+000
2.183824e-001,-3.860533e-006,0.000000e+000
2.191765e-001,-3.524834e-006,0.000000e+000
2.199706e-001,-2.182040e-006,0.000000e+000
2.207647e-001,-1.510643e-006,0.000000e+000
2.215588e-001,-1.510643e-006,0.000000e+000
2.223529e-001,5.035477e-007,0.000000e+000
2.231471e-001,3.860533e-006,0.000000e+000
2.239412e-001,4.531929e-006,0.000000e+000
2.247353e-001,3.860533e-006,0.000000e+000
2.255294e-001,8.392462e-007,0.000000e+000
2.263235e-001,-5.035477e-006,0.000000e+000
2.271176e-001,-8.224612e-006,0.000000e+000
2.279118e-001,-1.091020e-005,0.000000e+000
2.287059e-001,-8.392462e-006,0.000000e+000
2.295000e-001,-8.896010e-006,0.000000e+000
2.302941e-001,-9.231709e-006,0.000000e+000
2.310882e-001,-8.896010e-006,0.000000e+000
2.318824e-001,-1.091020e-005,0.000000e+000
2.326765e-001,-8.896010e-006,0.000000e+000
2.334706e-001,-8.896010e-006,0.000000e+000
2.342647e-001,-9.567407e-006,0.000000e+000
2.350588e-001,-1.225299e-005,0.000000e+000
2.358529e-001,-1.258869e-005,0.000000e+000
2.366471e-001,-8.224612e-006,0.000000e+000
2.374412e-001,-7.553216e-006,0.000000e+000
2.382353e-001,-9.567407e-006,0.000000e+000
2.390294e-001,-8.896010e-006,0.000000e+000
2.398235e-001,-8.560311e-006,0.000000e+000
2.406176e-001,-5.874723e-006,0.000000e+000
2.414118e-001,-4.867628e-006,0.000000e+000
2.422059e-001,1.174945e-006,0.000000e+000
2.430000e-001,-8.392462e-007,0.000000e+000
2.437941e-001,-5.203327e-006,0.000000e+000
2.445882e-001,-6.210422e-006,0.000000e+000
2.453824e-001,-7.217518e-006,0.000000e+000
2.461765e-001,-7.553216e-006,0.000000e+000
2.469706e-001,-6.881819e-006,0.000000e+000
2.477647e-001,-8.224612e-006,0.000000e+000
2.485588e-001,-7.553216e-006,0.000000e+000
2.493529e-001,-5.874723e-006,5.198332e-006
2.501471e-001,-5.539025e-006,5.208893e-006
2.509412e-001,-6.378271e-006,5.218264e-006
2.517353e-001,-5.539025e-006,5.230663e-006
2.525294e-001,-4.867628e-006,5.239995e-006
2.533235e-001,-2.182040e-006,5.247191e-006
2.541176e-001,-2.853437e-006,5.248635e-006
2.549118e-001,-5.539025e-006,5.251105e-006
2.557059e-001,-6.546120e-006,5.260400e-006
2.565000e-001,-7.553216e-006,5.273356e-006
2.572941e-001,-9.903105e-006,5.290555e-006
2.580882e-001,-8.224612e-006,5.319991e-006
2.588824e-001,-5.539025e-006,5.340200e-006
2.596765e-001,-6.378271e-006,5.349340e-006
2.604706e-001,-6.881819e-006,5.361437e-006
2.612647e-001,-5.706874e-006,5.375484e-006
2.620588e-001,-6.881819e-006,5.385124e-006
2.628529e-001,-9.903105e-006,5.399109e-006
2.636471e-001,-8.224612e-006,5.427956e-006
2.644412e-001,-7.721065e-006,5.447765e-006
2.652353e-001,-6.210422e-006,5.465162e-006
2.660294e-001,-5.539025e-006,5.476388e-006
2.668235e-001,-2.517739e-006,5.485302e-006
2.676176e-001,-3.189136e-006,5.487142e-006
2.684118e-001,-5.203327e-006,5.490092e-006
2.692059e-001,-4.867628e-006,5.497940e-006
2.700000e-001,-4.867628e-006,5.504798e-006
2.707941e-001,-6.210422e-006,5.511647e-006
2.715882e-001,-4.196231e-006,5.522779e-006
2.723824e-001,-4.531929e-006,5.527854e-006
2.731765e-001,-3.524834e-006,5.533767e-006
2.739706e-001,-1.510643e-006,5.537341e-006
2.747647e-001,-1.678492e-007,5.537997e-006
2.755588e-001,2.517739e-006,5.538005e-006
2.763529e-001,-1.510643e-006,5.539827e-006
2.771471e-001,-8.392462e-007,5.540483e-006
2.779412e-001,-1.510643e-006,5.540685e-006
2.787353e-001,-5.874723e-006,5.541342e-006
2.795294e-001,-6.378271e-006,5.551250e-006
2.803235e-001,-6.881819e-006,5.562907e-006
2.811176e-001,-9.735256e-006,5.576447e-006
2.819118e-001,-1.057450e-005,5.603445e-006
2.827059e-001,-4.196231e-006,5.635131e-006
2.835000e-001,-3.021286e-006,5.640105e-006
2.842941e-001,-8.896010e-006,5.642682e-006
2.850882e-001,-1.023880e-005,5.664970e-006
2.858824e-001,-1.091020e-005,5.694361e-006
2.866765e-001,-1.023880e-005,5.727551e-006
2.874706e-001,-1.091020e-005,5.756623e-006
2.882647e-001,-1.124590e-005,5.789455e-006
2.890588e-001,-1.091020e-005,5.824136e-006
2.898529e-001,-9.567407e-006,5.856590e-006
2.906471e-001,-5.203327e-006,5.881425e-006
2.914412e-001,-4.867628e-006,5.888751e-006
2.922353e-001,-4.867628e-006,5.895154e-006
2.930294e-001,-1.510643e-006,5.901551e-006
2.938235e-001,3.021286e-006,5.902166e-006
2.946176e-001,5.203327e-006,5.904629e-006
2.954118e-001,8.392462e-007,5.911926e-006
2.962059e-001,-2.182040e-006,5.912115e-006
2.970000e-001,-1.510643e-006,5.913397e-006
2.977941e-001,-6.881819e-006,5.914012e-006
2.985882e-001,-7.553216e-006,5.926750e-006
2.993824e-001,-4.867628e-006,5.942058e-006
3.001765e-001,-8.224612e-006,5.948404e-006
3.009706e-001,-1.292439e-005,5.966485e-006
3.017647e-001,-1.695277e-005,6.010900e-006
3.025588e-001,-1.829557e-005,6.086558e-006
3.033529e-001,-2.198825e-005,6.173508e-006
3.041471e-001,-2.198825e-005,6.296980e-006
3.049412e-001,-2.769513e-005,6.418077e-006
3.057353e-001,-2.836652e-005,6.605638e-006
3.065294e-001,-2.903792e-005,6.796842e-006
3.073235e-001,-6.210422e-006,6.991596e-006
3.081176e-001,2.870222e-005,7.000375e-006
3.089118e-001,4.985122e-005,7.185323e-006
3.097059e-001,4.817273e-005,7.716433e-006
3.105000e-001,2.601663e-005,8.181310e-006
3.112941e-001,7.217518e-006,8.312007e-006
3.120882e-001,-1.174945e-005,8.321980e-006
3.128824e-001,-1.762417e-005,8.348354e-006
3.136765e-001,-1.426719e-005,8.407390e-006
3.144706e-001,-1.493858e-005,8.445855e-006
3.152647e-001,-1.359579e-005,8.487825e-006
3.160588e-001,-8.392462e-006,8.522433e-006
3.168529e-001,-4.196231e-006,8.535582e-006
3.176471e-001,-2.182040e-006,8.538866e-006
3.184412e-001,-3.524834e-006,8.539755e-006
3.192353e-001,-1.510643e-006,8.542071e-006
3.200294e-001,-1.678492e-007,8.542496e-006
3.208235e-001,-2.349889e-006,8.542502e-006
3.216176e-001,-4.196231e-006,8.543531e-006
3.224118e-001,-3.524834e-006,8.546812e-006
3.232059e-001,-2.853437e-006,8.549127e-006
3.240000e-001,-3.189136e-006,8.550642e-006
3.247941e-001,-5.539025e-006,8.552536e-006
3.255882e-001,-8.224612e-006,8.558246e-006
3.263824e-001,-1.091020e-005,8.570823e-006
3.271765e-001,-1.426719e-005,8.592910e-006
3.279706e-001,-1.493858e-005,8.630547e-006
3.287647e-001,-1.443504e-005,8.671624e-006
3.295588e-001,-1.426719e-005,8.709802e-006
3.303529e-001,-1.225299e-005,8.746937e-006
3.311471e-001,-8.392462e-006,8.774226e-006
3.319412e-001,-1.091020e-005,8.786999e-006
3.327353e-001,-8.224612e-006,8.808543e-006
3.335294e-001,-7.553216e-006,8.820763e-006
3.343235e-001,-8.224612e-006,8.831056e-006
3.351176e-001,-9.903105e-006,8.843245e-006
3.359118e-001,-7.888914e-006,8.860887e-006
3.367059e-001,-7.049668e-006,8.872064e-006
3.375000e-001,-8.224612e-006,8.880978e-006
3.382941e-001,-7.217518e-006,8.893099e-006
3.390882e-001,-1.124590e-005,8.902422e-006
3.398824e-001,-8.224612e-006,8.925014e-006
3.406765e-001,-6.881819e-006,8.937075e-006
3.414706e-001,-6.881819e-006,8.945509e-006
3.422647e-001,-5.203327e-006,8.953935e-006
3.430588e-001,-2.853437e-006,8.958749e-006
3.438529e-001,-5.874723e-006,8.960196e-006
3.446471e-001,-5.203327e-006,8.926608e-006
3.454412e-001,-5.539025e-006,8.912726e-006
3.462353e-001,-7.217518e-006,8.904064e-006
3.470294e-001,-7.553216e-006,8.897007e-006
3.478235e-001,-4.867628e-006,8.898742e-006
3.486176e-001,-4.196231e-006,8.897492e-006
3.494118e-001,-6.378271e-006,8.894815e-006
3.502059e-001,-5.539025e-006,8.895919e-006
3.510000e-001,-4.867628e-006,8.899589e-006
3.517941e-001,-8.392462e-007,8.900678e-006
3.525882e-001,2.182040e-006,8.894627e-006
3.533824e-001,2.517739e-006,8.885261e-006
3.541765e-001,1.174945e-006,8.876168e-006
3.549706e-001,-1.846342e-006,8.873257e-006
3.557647e-001,-4.364080e-006,8.873823e-006
3.565588e-001,-7.721065e-006,8.875415e-006
3.573529e-001,-6.210422e-006,8.885857e-006
3.581471e-001,-6.546120e-006,8.892761e-006
3.589412e-001,-4.531929e-006,8.894940e-006
3.597353e-001,-4.699779e-006,8.893770e-006
3.605294e-001,-6.210422e-006,8.896266e-006
3.613235e-001,-4.867628e-006,8.903042e-006
3.621176e-001,-3.356985e-006,8.897074e-006
3.629118e-001,-8.896010e-006,8.884378e-006
3.637059e-001,-9.903105e-006,8.879771e-006
3.645000e-001,-1.023880e-005,8.876012e-006
3.652941e-001,-8.896010e-006,8.878397e-006
3.660882e-001,-8.896010e-006,8.876174e-006
3.668824e-001,-5.539025e-006,8.872777e-006
3.676765e-001,-4.196231e-006,8.864075e-006
3.684706e-001,-6.210422e-006,8.851921e-006
3.692647e-001,-5.706874e-006,8.841211e-006
3.700588e-001,-4.196231e-006,8.836800e-006
3.708529e-001,-3.524834e-006,8.831015e-006
3.716471e-001,1.678492e-007,8.831015e-006
3.724412e-001,-2.182040e-006,8.829186e-006
3.732353e-001,-5.539025e-006,8.826869e-006
3.740294e-001,-2.182040e-006,8.829227e-006
3.748235e-001,-3.189136e-006,8.827397e-006
3.756176e-001,-8.392462e-007,8.824658e-006
3.764118e-001,1.007095e-006,8.814484e-006
3.772059e-001,-1.678492e-007,8.806108e-006
3.780000e-001,-2.853437e-006,8.802929e-006
3.787941e-001,-2.182040e-006,8.798851e-006
3.795882e-001,-4.196231e-006,8.792730e-006
3.803824e-001,-2.853437e-006,8.783664e-006
3.811765e-001,-1.174945e-006,8.772870e-006
3.819706e-001,-1.510643e-006,8.758198e-006
3.827647e-001,-8.392462e-007,8.749136e-006
3.835588e-001,-5.706874e-006,8.740641e-006
3.843529e-001,-6.881819e-006,8.742258e-006
3.851471e-001,-8.560311e-006,8.745295e-006
3.859412e-001,-7.888914e-006,8.748249e-006
3.867353e-001,-6.210422e-006,8.748249e-006
3.875294e-001,-9.567407e-006,8.749342e-006
3.883235e-001,-1.091020e-005,8.759713e-006
3.891176e-001,-1.124590e-005,8.780910e-006
3.899118e-001,-8.224612e-006,8.803402e-006
3.907059e-001,-8.224612e-006,8.807886e-006
3.915000e-001,-7.553216e-006,8.810697e-006
3.922941e-001,-5.203327e-006,8.807764e-006
3.930882e-001,-7.888914e-006,8.798346e-006
3.938824e-001,-8.560311e-006,8.801037e-006
3.946765e-001,-9.567407e-006,8.813426e-006
3.954706e-001,-9.567407e-006,8.829821e-006
3.962647e-001,-7.721065e-006,8.846308e-006
3.970588e-001,-8.224612e-006,8.852771e-006
3.978529e-001,-7.217518e-006,8.858000e-006
3.986471e-001,-6.378271e-006,8.863104e-006
3.994412e-001,-2.182040e-006,8.861904e-006
4.002353e-001,-4.867628e-006,8.854247e-006
4.010294e-001,-8.224612e-006,8.853638e-006
4.018235e-001,-5.874723e-006,8.860284e-006
4.026176e-001,-5.539025e-006,8.862228e-006
4.034118e-001,-7.385367e-006,8.861180e-006
4.042059e-001,-8.560311e-006,8.859798e-006
4.050000e-001,-1.040665e-005,8.860810e-006
4.057941e-001,-9.567407e-006,8.871755e-006
4.065882e-001,-9.567407e-006,8.877012e-006
4.073824e-001,-9.231709e-006,8.886508e-006
4.081765e-001,-6.210422e-006,8.893291e-006
4.089706e-001,-1.174945e-006,8.894703e-006
4.097647e-001,3.860533e-006,8.888043e-006
4.105588e-001,9.231709e-006,8.887559e-006
4.113529e-001,9.903105e-006,8.899140e-006
4.121471e-001,7.217518e-006,8.910506e-006
4.129412e-001,2.517739e-006,8.913995e-006
4.137353e-001,5.035477e-007,8.911981e-006
4.145294e-001,-6.713969e-007,8.908356e-006
4.153235e-001,3.189136e-006,8.906981e-006
4.161176e-001,-6.713969e-007,8.908794e-006
4.169118e-001,-5.539025e-006,8.908024e-006
4.177059e-001,-7.217518e-006,8.910361e-006
4.185000e-001,-9.903105e-006,8.913848e-006
4.192941e-001,-1.158160e-005,8.922903e-006
4.200882e-001,-1.359579e-005,8.936649e-006
4.208824e-001,-1.292439e-005,8.961112e-006
4.216765e-001,-9.903105e-006,8.987627e-006
4.224706e-001,-1.292439e-005,9.004581e-006
4.232647e-001,-1.225299e-005,9.028663e-006
4.240588e-001,-1.225299e-005,9.048318e-006
4.248529e-001,-1.359579e-005,9.064684e-006
4.256471e-001,-1.309224e-005,9.091726e-006
4.264412e-001,-1.091020e-005,9.118111e-006
4.272353e-001,-1.091020e-005,9.135026e-006
4.280294e-001,-1.225299e-005,9.143979e-006
4.288235e-001,-1.359579e-005,9.154178e-006
4.296176e-001,-9.567407e-006,9.174542e-006
4.304118e-001,-7.553216e-006,9.181385e-006
4.312059e-001,-8.560311e-006,9.183066e-006
4.320000e-001,-1.023880e-005,9.189082e-006
4.327941e-001,-1.158160e-005,9.200558e-006
4.335882e-001,-9.231709e-006,9.215564e-006
4.343824e-001,-6.881819e-006,9.221287e-006
4.351765e-001,-8.224612e-006,9.225373e-006
4.359706e-001,-5.539025e-006,9.236090e-006
4.367647e-001,-4.196231e-006,9.238095e-006
4.375588e-001,-3.189136e-006,9.234482e-006
4.383529e-001,-2.853437e-006,9.230283e-006
4.391471e-001,-4.867628e-006,9.226394e-006
4.399412e-001,-5.874723e-006,9.229078e-006
4.407353e-001,-7.721065e-006,9.230657e-006
4.415294e-001,-7.721065e-006,9.238795e-006
4.423235e-001,-8.896010e-006,9.248986e-006
4.431176e-001,-5.874723e-006,9.262209e-006
4.439118e-001,-5.539025e-006,9.268019e-006
