X [s],L DELTOID MEDIUS: EMG 8 [V],L DELTOID MEDIUS: EMG 8->filter (FilterSlidingRMS27) [V]
5.797059e-002,0.000000e+000,0.000000e+000
5.876471e-002,0.000000e+000,0.000000e+000
5.955882e-002,0.000000e+000,0.000000e+000
6.035294e-002,0.000000e+000,0.000000e+000
6.114706e-002,0.000000e+000,0.000000e+000
6.194118e-002,0.000000e+000,0.000000e+000
6.273529e-002,0.000000e+000,0.000000e+000
6.352941e-002,0.000000e+000,0.000000e+000
6.432353e-002,0.000000e+000,0.000000e+000
6.511765e-002,0.000000e+000,0.000000e+000
6.591176e-002,0.000000e+000,0.000000e+000
6.670588e-002,0.000000e+000,0.000000e+000
6.750000e-002,0.000000e+000,0.000000e+000
6.829412e-002,0.000000e+000,0.000000e+000
6.908824e-002,0.000000e+000,0.000000e+000
6.988235e-002,0.000000e+000,0.000000e+000
7.067647e-002,0.000000e+000,0.000000e+000
7.147059e-002,0.000000e+000,0.000000e+000
7.226471e-002,0.000000e+000,0.000000e+000
7.305882e-002,0.000000e+000,0.000000e+000
7.385294e-002,0.000000e+000,0.000000e+000
7.464706e-002,0.000000e+000,0.000000e+000
7.544118e-002,0.000000e+000,0.000000e+000
7.623529e-002,0.000000e+000,0.000000e+000
7.702941e-002,0.000000e+000,0.000000e+000
7.782353e-002,0.000000e+000,0.000000e+000
7.861765e-002,0.000000e+000,0.000000e+000
7.941176e-002,0.000000e+000,0.000000e+000
8.020588e-002,0.000000e+000,0.000000e+000
8.100000e-002,0.000000e+000,0.000000e+000
8.179412e-002,0.000000e+000,0.000000e+000
8.258824e-002,0.000000e+000,0.000000e+000
8.338235e-002,0.000000e+000,0.000000e+000
8.417647e-002,0.000000e+000,0.000000e+000
8.497059e-002,0.000000e+000,0.000000e+000
8.576471e-002,0.000000e+000,0.000000e+000
8.655882e-002,0.000000e+000,0.000000e+000
8.735294e-002,0.000000e+000,0.000000e+000
8.814706e-002,0.000000e+000,0.000000e+000
8.894118e-002,0.000000e+000,0.000000e+000
8.973529e-002,0.000000e+000,0.000000e+000
9.052941e-002,0.000000e+000,0.000000e+000
9.132353e-002,0.000000e+000,0.000000e+000
9.211765e-002,0.000000e+000,0.000000e+000
9.291176e-002,0.000000e+000,0.000000e+000
9.370588e-002,0.000000e+000,0.000000e+000
9.450000e-002,-3.978027e-005,0.000000e+000
9.529412e-002,-1.997406e-005,0.000000e+000
9.608824e-002,-1.359579e-005,0.000000e+000
9.688235e-002,1.762417e-005,0.000000e+000
9.767647e-002,4.078737e-005,0.000000e+000
9.847059e-002,2.568093e-005,0.000000e+000
9.926471e-002,-3.524834e-006,0.000000e+000
1.000588e-001,-2.870222e-005,0.000000e+000
1.008529e-001,-8.140688e-005,0.000000e+000
1.016471e-001,-9.013504e-005,0.000000e+000
1.024412e-001,-5.320821e-005,0.000000e+000
1.032353e-001,-4.917983e-005,0.000000e+000
1.040294e-001,-4.649424e-005,0.000000e+000
1.048235e-001,-4.246586e-005,0.000000e+000
1.056176e-001,-5.152972e-005,0.000000e+000
1.064118e-001,-5.925078e-005,0.000000e+000
1.072059e-001,-5.152972e-005,0.000000e+000
1.080000e-001,-3.642328e-005,0.000000e+000
1.087941e-001,-2.903792e-005,0.000000e+000
1.095882e-001,-2.970932e-005,0.000000e+000
1.103824e-001,-4.078737e-005,0.000000e+000
1.111765e-001,-3.138781e-005,0.000000e+000
1.119706e-001,-3.524834e-006,0.000000e+000
1.127647e-001,1.661708e-005,0.000000e+000
1.135588e-001,3.071641e-005,0.000000e+000
1.143529e-001,2.870222e-005,0.000000e+000
1.151471e-001,1.795987e-005,0.000000e+000
1.159412e-001,1.661708e-005,0.000000e+000
1.167353e-001,1.695277e-005,0.000000e+000
1.175294e-001,1.493858e-005,0.000000e+000
1.183235e-001,1.930266e-005,0.000000e+000
1.191176e-001,2.467384e-005,0.000000e+000
1.199118e-001,3.105211e-005,0.000000e+000
1.207059e-001,3.205920e-005,0.000000e+000
1.215000e-001,1.930266e-005,0.000000e+000
1.222941e-001,-1.678492e-007,0.000000e+000
1.230882e-001,-2.970932e-005,0.000000e+000
1.238824e-001,-4.582284e-005,0.000000e+000
1.246765e-001,-3.591974e-005,0.000000e+000
1.254706e-001,-4.213016e-005,0.000000e+000
1.262647e-001,-4.548714e-005,0.000000e+000
1.270588e-001,-3.508049e-005,0.000000e+000
1.278529e-001,-2.836652e-005,0.000000e+000
1.286471e-001,-2.232395e-005,0.000000e+000
1.294412e-001,-1.695277e-005,0.000000e+000
1.302353e-001,-1.158160e-005,0.000000e+000
1.310294e-001,-1.258869e-005,0.000000e+000
1.318235e-001,-1.091020e-005,0.000000e+000
1.326176e-001,-8.224612e-006,0.000000e+000
1.334118e-001,-8.896010e-006,0.000000e+000
1.342059e-001,-1.258869e-005,0.000000e+000
1.350000e-001,-9.567407e-006,0.000000e+000
1.357941e-001,-1.510643e-006,0.000000e+000
1.365882e-001,-1.678492e-007,0.000000e+000
1.373824e-001,-4.364080e-006,0.000000e+000
1.381765e-001,-9.063859e-006,0.000000e+000
1.389706e-001,1.174945e-006,0.000000e+000
1.397647e-001,2.182040e-006,0.000000e+000
1.405588e-001,2.517739e-006,0.000000e+000
1.413529e-001,-8.392462e-007,0.000000e+000
1.421471e-001,-1.091020e-005,0.000000e+000
1.429412e-001,-2.366674e-005,0.000000e+000
1.437353e-001,-4.045167e-005,0.000000e+000
1.445294e-001,-4.985122e-005,0.000000e+000
1.453235e-001,-2.702373e-005,0.000000e+000
1.461176e-001,2.517739e-006,0.000000e+000
1.469118e-001,5.706874e-006,0.000000e+000
1.477059e-001,3.189136e-006,0.000000e+000
1.485000e-001,2.853437e-006,0.000000e+000
1.492941e-001,-7.553216e-006,0.000000e+000
1.500882e-001,-1.930266e-005,0.000000e+000
1.508824e-001,-3.239490e-005,0.000000e+000
1.516765e-001,-4.397650e-005,0.000000e+000
1.524706e-001,-5.152972e-005,0.000000e+000
1.532647e-001,-2.098116e-005,0.000000e+000
1.540588e-001,1.863127e-005,0.000000e+000
1.548529e-001,2.232395e-005,0.000000e+000
1.556471e-001,2.064546e-005,0.000000e+000
1.564412e-001,2.769513e-005,0.000000e+000
1.572353e-001,3.390555e-005,0.000000e+000
1.580294e-001,1.997406e-005,0.000000e+000
1.588235e-001,-2.265965e-005,0.000000e+000
1.596176e-001,-5.757229e-005,0.000000e+000
1.604118e-001,-4.783703e-005,0.000000e+000
1.612059e-001,-4.330510e-005,0.000000e+000
1.620000e-001,-4.783703e-005,0.000000e+000
1.627941e-001,-4.448005e-005,0.000000e+000
1.635882e-001,-6.227207e-005,0.000000e+000
1.643824e-001,-9.953460e-005,0.000000e+000
1.651765e-001,-1.226978e-004,0.000000e+000
1.659706e-001,-1.138018e-004,0.000000e+000
1.667647e-001,-9.449913e-005,0.000000e+000
1.675588e-001,-6.881819e-005,0.000000e+000
1.683529e-001,-3.642328e-005,0.000000e+000
1.691471e-001,-1.292439e-005,0.000000e+000
1.699412e-001,1.057450e-005,0.000000e+000
1.707353e-001,3.793393e-005,0.000000e+000
1.715294e-001,4.817273e-005,0.000000e+000
1.723235e-001,5.287251e-005,0.000000e+000
1.731176e-001,4.951553e-005,0.000000e+000
1.739118e-001,4.213016e-005,0.000000e+000
1.747059e-001,4.716563e-005,0.000000e+000
1.755000e-001,2.903792e-005,0.000000e+000
1.762941e-001,-1.510643e-006,0.000000e+000
1.770882e-001,-1.174945e-005,0.000000e+000
1.778824e-001,-9.735256e-006,0.000000e+000
1.786765e-001,1.174945e-006,0.000000e+000
1.794706e-001,7.888914e-006,0.000000e+000
1.802647e-001,1.174945e-006,0.000000e+000
1.810588e-001,-1.678492e-006,0.000000e+000
1.818529e-001,-4.867628e-006,0.000000e+000
1.826471e-001,-1.560998e-005,0.000000e+000
1.834412e-001,-1.560998e-005,0.000000e+000
1.842353e-001,-3.524834e-006,0.000000e+000
1.850294e-001,2.517739e-006,0.000000e+000
1.858235e-001,5.706874e-006,0.000000e+000
1.866176e-001,2.517739e-006,0.000000e+000
1.874118e-001,-1.393149e-005,0.000000e+000
1.882059e-001,-1.930266e-005,0.000000e+000
1.890000e-001,-1.174945e-006,0.000000e+000
1.897941e-001,3.474479e-005,0.000000e+000
1.905882e-001,4.145876e-005,0.000000e+000
1.913824e-001,3.390555e-005,0.000000e+000
1.921765e-001,1.980621e-005,0.000000e+000
1.929706e-001,5.035477e-007,0.000000e+000
1.937647e-001,-2.030976e-005,0.000000e+000
1.945588e-001,-5.925078e-005,0.000000e+000
1.953529e-001,-9.282063e-005,0.000000e+000
1.961471e-001,-1.106127e-004,0.000000e+000
1.969412e-001,-1.146410e-004,0.000000e+000
1.977353e-001,-1.169909e-004,0.000000e+000
1.985294e-001,-9.282063e-005,0.000000e+000
1.993235e-001,-5.119402e-005,0.000000e+000
2.001176e-001,-4.246586e-005,0.000000e+000
2.009118e-001,-3.575189e-005,0.000000e+000
2.017059e-001,-2.165255e-005,0.000000e+000
2.025000e-001,6.546120e-006,0.000000e+000
2.032941e-001,3.256275e-005,0.000000e+000
2.040882e-001,3.810178e-005,0.000000e+000
2.048824e-001,3.273060e-005,0.000000e+000
2.056765e-001,2.702373e-005,0.000000e+000
2.064706e-001,7.888914e-006,0.000000e+000
2.072647e-001,-1.493858e-005,0.000000e+000
2.080588e-001,-2.098116e-005,0.000000e+000
2.088529e-001,1.174945e-006,0.000000e+000
2.096471e-001,1.762417e-005,0.000000e+000
2.104412e-001,1.594568e-005,0.000000e+000
2.112353e-001,1.023880e-005,0.000000e+000
2.120294e-001,-4.867628e-006,0.000000e+000
2.128235e-001,-4.045167e-005,0.000000e+000
2.136176e-001,-4.985122e-005,0.000000e+000
2.144118e-001,-3.978027e-005,0.000000e+000
2.152059e-001,-3.306630e-005,0.000000e+000
2.160000e-001,-1.258869e-005,0.000000e+000
2.167941e-001,3.860533e-006,0.000000e+000
2.175882e-001,9.231709e-006,0.000000e+000
2.183824e-001,1.191730e-005,0.000000e+000
2.191765e-001,1.695277e-005,0.000000e+000
2.199706e-001,9.903105e-006,0.000000e+000
2.207647e-001,-9.567407e-006,0.000000e+000
2.215588e-001,-2.299535e-005,0.000000e+000
2.223529e-001,-2.081331e-005,0.000000e+000
2.231471e-001,-2.064546e-005,0.000000e+000
2.239412e-001,-2.299535e-005,0.000000e+000
2.247353e-001,-2.970932e-005,0.000000e+000
2.255294e-001,-2.299535e-005,0.000000e+000
2.263235e-001,-1.426719e-005,0.000000e+000
2.271176e-001,1.124590e-005,0.000000e+000
2.279118e-001,4.145876e-005,0.000000e+000
2.287059e-001,7.972839e-005,0.000000e+000
2.295000e-001,8.979935e-005,0.000000e+000
2.302941e-001,7.469291e-005,0.000000e+000
2.310882e-001,4.414435e-005,0.000000e+000
2.318824e-001,-1.174945e-006,0.000000e+000
2.326765e-001,-3.508049e-005,0.000000e+000
2.334706e-001,-4.213016e-005,0.000000e+000
2.342647e-001,-8.274968e-005,0.000000e+000
2.350588e-001,-1.579461e-004,0.000000e+000
2.358529e-001,-1.811093e-004,0.000000e+000
2.366471e-001,-1.337758e-004,0.000000e+000
2.374412e-001,-7.335011e-005,0.000000e+000
2.382353e-001,-3.793393e-005,0.000000e+000
2.390294e-001,-3.575189e-005,0.000000e+000
2.398235e-001,-4.615854e-005,0.000000e+000
2.406176e-001,-3.910887e-005,0.000000e+000
2.414118e-001,-2.433814e-005,0.000000e+000
2.422059e-001,-2.433814e-005,0.000000e+000
2.430000e-001,-3.172351e-005,0.000000e+000
2.437941e-001,-2.232395e-005,0.000000e+000
2.445882e-001,-8.560311e-006,0.000000e+000
2.453824e-001,-1.695277e-005,0.000000e+000
2.461765e-001,-1.896696e-005,0.000000e+000
2.469706e-001,-9.903105e-006,0.000000e+000
2.477647e-001,7.217518e-006,0.000000e+000
2.485588e-001,1.963836e-005,0.000000e+000
2.493529e-001,1.560998e-005,3.458720e-005
2.501471e-001,1.560998e-005,3.459841e-005
2.509412e-001,1.863127e-005,3.460962e-005
2.517353e-001,1.594568e-005,3.462559e-005
2.525294e-001,1.493858e-005,3.463728e-005
2.533235e-001,6.546120e-006,3.464754e-005
2.541176e-001,1.124590e-005,3.464951e-005
2.549118e-001,1.628138e-005,3.465532e-005
2.557059e-001,6.546120e-006,3.466750e-005
2.565000e-001,3.524834e-006,3.466947e-005
2.572941e-001,1.493858e-005,3.467004e-005
2.580882e-001,2.333104e-005,3.468029e-005
2.588824e-001,2.333104e-005,3.470527e-005
2.596765e-001,2.618448e-005,3.473024e-005
2.604706e-001,2.165255e-005,3.476166e-005
2.612647e-001,6.546120e-006,3.478313e-005
2.620588e-001,-2.030976e-005,3.478509e-005
2.628529e-001,-2.165255e-005,3.480397e-005
2.636471e-001,-1.678492e-007,3.482541e-005
2.644412e-001,-5.035477e-006,3.482541e-005
2.652353e-001,-2.182040e-006,3.482657e-005
2.660294e-001,7.553216e-006,3.482679e-005
2.668235e-001,7.217518e-006,3.482940e-005
2.676176e-001,1.258869e-005,3.483178e-005
2.684118e-001,-2.853437e-006,3.483902e-005
2.692059e-001,-4.515145e-005,3.483940e-005
2.700000e-001,-6.865034e-005,3.493245e-005
2.707941e-001,-9.147784e-005,3.514663e-005
2.715882e-001,-1.210193e-004,3.552373e-005
2.723824e-001,-1.132982e-004,3.617427e-005
2.731765e-001,-8.107119e-005,3.673497e-005
2.739706e-001,-5.455100e-005,3.701878e-005
2.747647e-001,-3.004501e-005,3.714656e-005
2.755588e-001,-1.124590e-005,3.718524e-005
2.763529e-001,-1.510643e-006,3.719065e-005
2.771471e-001,1.040665e-005,3.719075e-005
2.779412e-001,3.675899e-005,3.719539e-005
2.787353e-001,5.522240e-005,3.725319e-005
2.795294e-001,6.025788e-005,3.738331e-005
2.803235e-001,6.697185e-005,3.753766e-005
2.811176e-001,6.361486e-005,3.772744e-005
2.819118e-001,4.045167e-005,3.789786e-005
2.827059e-001,1.191730e-005,3.796655e-005
2.835000e-001,-1.896696e-005,3.797251e-005
2.842941e-001,-4.582284e-005,3.798759e-005
2.850882e-001,-5.387960e-005,3.807551e-005
2.858824e-001,-1.005417e-004,3.819672e-005
2.866765e-001,-1.613031e-004,3.861584e-005
2.874706e-001,-1.613031e-004,3.967423e-005
2.882647e-001,-1.250477e-004,4.070512e-005
2.890588e-001,-7.804990e-005,4.131230e-005
2.898529e-001,-3.306630e-005,4.154644e-005
2.906471e-001,-8.392462e-007,4.158833e-005
2.914412e-001,2.131685e-005,4.158835e-005
2.922353e-001,3.239490e-005,4.160575e-005
2.930294e-001,4.380865e-005,4.164589e-005
2.938235e-001,4.145876e-005,4.171921e-005
2.946176e-001,2.534523e-005,4.178476e-005
2.954118e-001,1.863127e-005,4.180923e-005
2.962059e-001,1.997406e-005,4.182246e-005
2.970000e-001,1.326009e-005,4.183764e-005
2.977941e-001,5.035477e-007,4.184433e-005
2.985882e-001,-7.888914e-006,4.184435e-005
2.993824e-001,-4.196231e-006,4.184671e-005
3.001765e-001,1.174945e-006,4.184738e-005
3.009706e-001,-4.867628e-006,4.184743e-005
3.017647e-001,-1.678492e-007,4.184834e-005
3.025588e-001,6.210422e-006,4.184834e-005
3.033529e-001,6.210422e-006,4.184981e-005
3.041471e-001,6.546120e-006,4.185127e-005
3.049412e-001,2.517739e-006,4.185291e-005
3.057353e-001,-6.042573e-006,4.185315e-005
3.065294e-001,-1.560998e-005,4.185454e-005
3.073235e-001,-2.064546e-005,4.186380e-005
3.081176e-001,-1.493858e-005,4.188002e-005
3.089118e-001,-2.349889e-006,4.188850e-005
3.097059e-001,-2.349889e-006,4.188871e-005
3.105000e-001,-8.224612e-006,4.188891e-005
3.112941e-001,-2.333104e-005,4.189149e-005
3.120882e-001,-3.508049e-005,4.191217e-005
3.128824e-001,-3.709468e-005,4.195890e-005
3.136765e-001,-3.038071e-005,4.201109e-005
3.144706e-001,-2.937362e-005,4.204606e-005
3.152647e-001,-3.373770e-005,4.207872e-005
3.160588e-001,-1.896696e-005,4.212177e-005
3.168529e-001,1.863127e-005,4.213537e-005
3.176471e-001,5.001907e-005,4.214849e-005
3.184412e-001,4.481575e-005,4.224290e-005
3.192353e-001,2.333104e-005,4.231854e-005
3.200294e-001,-7.217518e-006,4.233902e-005
3.208235e-001,-4.515145e-005,4.234098e-005
3.216176e-001,-7.066453e-005,4.241758e-005
3.224118e-001,-1.062486e-004,4.260462e-005
3.232059e-001,-1.129625e-004,4.302447e-005
3.240000e-001,-7.939269e-005,4.349418e-005
3.247941e-001,-4.548714e-005,4.372434e-005
3.255882e-001,-1.896696e-005,4.379962e-005
3.263824e-001,5.539025e-006,4.381270e-005
3.271765e-001,2.299535e-005,4.381382e-005
3.279706e-001,2.568093e-005,4.383303e-005
3.287647e-001,2.568093e-005,4.385699e-005
3.295588e-001,9.567407e-006,4.388093e-005
3.303529e-001,-1.225299e-005,4.388425e-005
3.311471e-001,-2.803082e-005,4.388969e-005
3.319412e-001,-4.112306e-005,4.391819e-005
3.327353e-001,-5.589380e-005,4.397946e-005
3.335294e-001,-3.575189e-005,4.409243e-005
3.343235e-001,-1.242084e-005,4.413857e-005
3.351176e-001,-1.124590e-005,4.414413e-005
3.359118e-001,-1.426719e-005,4.414870e-005
3.367059e-001,-1.359579e-005,4.415604e-005
3.375000e-001,-1.393149e-005,4.416270e-005
3.382941e-001,-1.225299e-005,4.416970e-005
3.390882e-001,-5.035477e-007,4.417511e-005
3.398824e-001,6.546120e-006,4.417512e-005
3.406765e-001,-1.023880e-005,4.417666e-005
3.414706e-001,-2.098116e-005,4.418044e-005
3.422647e-001,-5.035477e-007,4.419631e-005
3.430588e-001,2.534523e-005,4.419631e-005
3.438529e-001,3.440909e-005,4.421945e-005
3.446471e-001,2.400244e-005,4.420510e-005
3.454412e-001,-2.853437e-006,4.421148e-005
3.462353e-001,-3.172351e-005,4.420512e-005
3.470294e-001,-4.750134e-005,4.423017e-005
3.478235e-001,-6.059357e-005,4.425151e-005
3.486176e-001,-5.455100e-005,4.435976e-005
3.494118e-001,-3.642328e-005,4.446601e-005
3.502059e-001,-1.728847e-005,4.448401e-005
3.510000e-001,-2.182040e-006,4.425691e-005
3.517941e-001,4.867628e-006,4.396380e-005
3.525882e-001,5.874723e-006,4.386199e-005
3.533824e-001,8.224612e-006,4.377536e-005
3.541765e-001,3.524834e-006,4.369911e-005
3.549706e-001,7.888914e-006,4.363381e-005
3.557647e-001,1.426719e-005,4.353907e-005
3.565588e-001,5.874723e-006,4.341795e-005
3.573529e-001,1.174945e-006,4.332173e-005
3.581471e-001,5.874723e-006,4.327299e-005
3.589412e-001,9.231709e-006,4.324322e-005
3.597353e-001,-2.182040e-006,4.321385e-005
3.605294e-001,-1.023880e-005,4.315268e-005
3.613235e-001,-1.594568e-005,4.312018e-005
3.621176e-001,-4.867628e-006,4.312911e-005
3.629118e-001,4.699779e-006,4.311979e-005
3.637059e-001,-4.196231e-006,4.308575e-005
3.645000e-001,-2.702373e-005,4.305594e-005
3.652941e-001,-3.541619e-005,4.307102e-005
3.660882e-001,-3.239490e-005,4.310717e-005
3.668824e-001,-2.165255e-005,4.313531e-005
3.676765e-001,-2.450599e-005,4.314438e-005
3.684706e-001,-3.994812e-005,4.315279e-005
3.692647e-001,-4.582284e-005,4.318919e-005
3.700588e-001,-4.481575e-005,4.323104e-005
3.708529e-001,-3.675899e-005,4.326714e-005
3.716471e-001,-2.249180e-005,4.330315e-005
3.724412e-001,-4.850843e-005,4.332174e-005
3.732353e-001,-6.730755e-005,4.337576e-005
3.740294e-001,-3.373770e-005,4.346489e-005
3.748235e-001,-2.735943e-005,4.345932e-005
3.756176e-001,-2.064546e-005,4.342170e-005
3.764118e-001,9.231709e-006,4.336141e-005
3.772059e-001,3.205920e-005,4.331933e-005
3.780000e-001,4.112306e-005,4.332753e-005
3.787941e-001,4.548714e-005,4.337134e-005
3.795882e-001,3.608759e-005,4.343671e-005
3.803824e-001,-6.210422e-006,4.347951e-005
3.811765e-001,-4.917983e-005,4.347512e-005
3.819706e-001,-5.387960e-005,4.355927e-005
3.827647e-001,-7.804990e-005,4.366280e-005
3.835588e-001,-1.263905e-004,4.388152e-005
3.843529e-001,-1.143053e-004,4.445175e-005
3.851471e-001,-8.274968e-005,4.491410e-005
3.859412e-001,-5.387960e-005,4.515614e-005
3.867353e-001,-1.628138e-005,4.525839e-005
3.875294e-001,1.174945e-005,4.526705e-005
3.883235e-001,2.652018e-005,4.526901e-005
3.891176e-001,3.860533e-005,4.529370e-005
3.899118e-001,4.917983e-005,4.534590e-005
3.907059e-001,5.085832e-005,4.543053e-005
3.915000e-001,5.387960e-005,4.552108e-005
3.922941e-001,4.145876e-005,4.561836e-005
3.930882e-001,2.920577e-005,4.565878e-005
3.938824e-001,2.333104e-005,4.563146e-005
3.946765e-001,1.225299e-005,4.556368e-005
3.954706e-001,-1.460288e-005,4.554340e-005
3.962647e-001,-3.138781e-005,4.555063e-005
3.970588e-001,-3.239490e-005,4.558392e-005
3.978529e-001,-2.769513e-005,4.562021e-005
3.986471e-001,-2.836652e-005,4.564669e-005
3.994412e-001,-2.719158e-005,4.567276e-005
4.002353e-001,-3.675899e-005,4.568555e-005
4.010294e-001,-5.152972e-005,4.569607e-005
4.018235e-001,-4.850843e-005,4.572120e-005
4.026176e-001,-3.642328e-005,4.571067e-005
4.034118e-001,-1.963836e-005,4.574154e-005
4.042059e-001,-5.035477e-006,4.574288e-005
4.050000e-001,3.860533e-006,4.572642e-005
4.057941e-001,7.888914e-006,4.571209e-005
4.065882e-001,1.863127e-005,4.568753e-005
4.073824e-001,2.232395e-005,4.565956e-005
4.081765e-001,9.903105e-006,4.566302e-005
4.089706e-001,2.517739e-006,4.564854e-005
4.097647e-001,3.524834e-006,4.553299e-005
4.105588e-001,-1.678492e-007,4.545332e-005
4.113529e-001,-4.364080e-006,4.538758e-005
4.121471e-001,-5.539025e-006,4.530789e-005
4.129412e-001,-1.393149e-005,4.523938e-005
4.137353e-001,-1.594568e-005,4.510954e-005
4.145294e-001,-1.292439e-005,4.476749e-005
4.153235e-001,-1.225299e-005,4.423478e-005
4.161176e-001,-1.930266e-005,4.377155e-005
4.169118e-001,-3.642328e-005,4.345913e-005
4.177059e-001,-3.508049e-005,4.333403e-005
4.185000e-001,-1.963836e-005,4.333050e-005
4.192941e-001,-1.023880e-005,4.333854e-005
4.200882e-001,5.035477e-007,4.333828e-005
4.208824e-001,1.057450e-005,4.328538e-005
4.216765e-001,1.527428e-005,4.320405e-005
4.224706e-001,7.553216e-006,4.310952e-005
4.232647e-001,-1.426719e-005,4.302097e-005
4.240588e-001,-3.944457e-005,4.296277e-005
4.248529e-001,-5.807584e-005,4.293798e-005
4.256471e-001,-6.059357e-005,4.303168e-005
4.264412e-001,-4.582284e-005,4.316725e-005
4.272353e-001,-3.608759e-005,4.323955e-005
4.280294e-001,-1.896696e-005,4.328400e-005
4.288235e-001,-8.224612e-006,4.329718e-005
4.296176e-001,-1.326009e-005,4.329738e-005
4.304118e-001,-1.829557e-005,4.330379e-005
4.312059e-001,-4.196231e-006,4.331599e-005
4.320000e-001,1.091020e-005,4.331577e-005
4.327941e-001,5.874723e-006,4.331119e-005
4.335882e-001,-8.560311e-006,4.330350e-005
4.343824e-001,-2.601663e-005,4.330574e-005
4.351765e-001,-4.716563e-005,4.333038e-005
4.359706e-001,-6.529335e-005,4.341087e-005
4.367647e-001,-8.342107e-005,4.356673e-005
4.375588e-001,-8.073549e-005,4.381330e-005
4.383529e-001,-5.690089e-005,4.403609e-005
4.391471e-001,-2.769513e-005,4.415296e-005
4.399412e-001,2.333104e-005,4.413708e-005
4.407353e-001,6.831464e-005,4.409469e-005
4.415294e-001,7.704280e-005,4.422152e-005
4.423235e-001,6.294347e-005,4.442068e-005
4.431176e-001,3.340200e-005,4.456246e-005
4.439118e-001,8.560311e-006,4.458759e-005
4.447059e-001,-8.224612e-006,4.446466e-005
4.455000e-001,-6.042573e-006,4.415748e-005
4.462941e-001,-1.829557e-005,4.371537e-005
4.470882e-001,-3.440909e-005,4.324632e-005
4.478824e-001,-3.306630e-005,4.278348e-005
4.486765e-001,-2.652018e-005,4.250259e-005
