time,label
0.02,0
0.04,0
0.06,0
0.08,0
0.101,0
0.12,0
0.141,0
0.16,0
0.181,0
0.2,0
0.221,0
0.24,0
0.261,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.441,0
0.46,0
0.481,0
0.5,0
0.521,0
0.54,0
0.561,0
0.58,0
0.601,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.741,0
0.76,0
0.781,0
0.8,0
0.821,0
0.84,0
0.861,0
0.88,0
0.901,0
0.92,0
0.94,0
0.96,0
0.98,0
1.0,0
1.02,0
1.04,0
1.06,0
1.081,0
1.1,0
1.121,0
1.14,0
1.161,0
1.18,0
1.201,0
1.22,0
1.241,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.381,0
1.4,0
1.421,0
1.44,0
1.461,0
1.48,0
1.501,0
1.52,0
1.541,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.721,0
1.74,0
1.761,0
1.78,0
1.801,0
1.82,0
1.841,0
1.86,0
1.881,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2.0,0
2.021,0
2.04,0
2.061,0
2.08,0
2.101,0
2.12,0
2.141,0
2.16,0
2.181,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.361,0
2.38,0
2.401,0
2.42,0
2.441,0
2.46,0
2.481,0
2.5,0
2.521,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.661,0
2.68,0
2.701,0
2.72,0
2.741,0
2.76,0
2.781,0
2.8,0
2.821,0
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,0
2.96,0
2.98,0
3.001,0
3.02,0
3.041,0
3.06,0
3.081,0
3.1,0
3.121,0
3.14,0
3.161,0
3.18,0
3.2,0
3.22,0
3.24,0
3.26,0
3.28,0
3.301,0
3.32,0
3.341,0
3.36,0
3.381,0
3.4,0
3.421,0
3.44,0
3.461,0
3.48,0
3.5,0
3.52,0
3.54,0
3.56,0
3.58,0
3.6,0
3.62,0
3.641,0
3.66,0
3.681,0
3.7,0
3.721,0
3.74,0
3.761,0
3.78,0
3.801,0
3.82,0
3.84,0
3.86,0
3.88,0
3.9,0
3.92,0
3.941,0
3.96,0
3.981,0
4.0,0
4.021,0
4.04,0
4.061,0
4.08,0
4.101,0
4.12,0
4.14,0
4.16,0
4.18,0
4.2,0
4.22,0
4.24,0
4.26,0
4.281,0
4.3,0
4.321,0
4.34,0
4.361,0
4.38,0
4.401,0
4.42,0
4.441,0
4.46,0
4.48,0
4.5,0
4.52,0
4.54,0
4.56,0
4.581,0
4.6,0
4.621,0
4.64,0
4.661,0
4.68,0
4.701,0
4.72,0
4.741,0
4.76,0
4.78,0
4.8,0
4.82,0
4.84,0
4.86,0
4.88,0
4.9,0
4.921,0
4.94,0
4.961,0
4.98,0
5.001,0
5.02,0
5.041,0
5.06,0
5.081,0
5.1,0
5.12,0
5.14,0
5.16,0
5.18,0
5.2,0
5.221,0
5.24,0
5.261,0
5.28,0
5.301,0
5.32,0
5.341,0
5.36,0
5.381,0
5.4,0
5.42,0
5.44,0
5.46,0
5.48,0
5.5,0
5.52,0
5.54,0
5.561,0
5.58,0
5.601,0
5.62,0
5.641,0
5.66,0
5.681,0
5.7,0
5.721,0
5.74,0
5.76,0
5.78,0
5.8,0
5.82,0
5.84,0
5.861,0
5.88,0
5.901,0
5.92,0
5.941,0
5.96,0
5.981,0
6.0,0
6.021,0
6.04,0
6.06,0
6.08,0
6.1,0
6.12,0
6.14,0
6.16,0
6.18,0
6.201,0
6.22,0
6.241,0
6.26,0
6.281,0
6.3,0
6.321,0
6.34,0
6.361,0
6.38,0
6.4,0
6.42,0
6.44,0
6.46,0
6.48,0
6.501,0
6.52,0
6.541,0
6.56,0
6.581,0
6.6,0
6.621,0
6.64,0
